instances, , , ,Original Model, , , ,Reduced Model

	             #name, #nodes, #edges, #k-cores, #vars, LB, UB, time, #vars, LB, UB, time
erdos_renyi_nodes1501-3, 150,570,1,300,150.0,150.0,0.03499102592468262,0,150.0,150.0,0.004998683929443359
erdos_renyi_nodes1501-4, 150,570,1,300,150.0,150.0,0.026900053024291992,0,150.0,150.0,0.006005764007568359
erdos_renyi_nodes1501-5, 150,570,1,300,150.0,150.0,0.02799701690673828,0,150.0,150.0,0.018989086151123047
erdos_renyi_nodes1502-3, 150,570,1,300,150.0,150.0,0.02799201011657715,2,150.0,150.0,0.005999088287353516
erdos_renyi_nodes1502-4, 150,570,1,300,150.0,150.0,0.027005672454833984,2,150.0,150.0,0.005990505218505859
erdos_renyi_nodes1502-5, 150,570,1,300,150.0,150.0,0.02799224853515625,2,150.0,150.0,0.005997657775878906
erdos_renyi_nodes1503-3, 150,570,1,300,150.0,150.0,0.02799201011657715,4,150.0,150.0,0.0060040950775146484
erdos_renyi_nodes1503-4, 150,570,1,300,150.0,150.0,0.027567386627197266,4,150.0,150.0,0.005991697311401367
erdos_renyi_nodes1503-5, 150,570,1,300,150.0,150.0,0.026992321014404297,4,150.0,150.0,0.005997419357299805
erdos_renyi_nodes1504-3, 150,570,1,300,144.0,144.0,0.025992631912231445,22,144.0,144.0,0.007997751235961914
erdos_renyi_nodes1504-4, 150,570,1,300,145.0,145.0,0.027991533279418945,22,145.0,145.0,0.007997751235961914
erdos_renyi_nodes1504-5, 150,570,1,300,146.0,146.0,0.024991989135742188,22,146.0,146.0,0.00900721549987793
erdos_renyi_nodes1505-3, 150,570,1,300,127.0,127.0,0.03496861457824707,60,130.0,130.0,0.013996362686157227
erdos_renyi_nodes1505-4, 150,570,1,300,129.0,129.0,0.034989118576049805,60,131.0,131.0,0.013995647430419922
erdos_renyi_nodes1505-5, 150,570,1,300,131.0,131.0,0.0269927978515625,60,132.0,132.0,0.013995885848999023
erdos_renyi_nodes3001-3, 300,1196,1,600,300.0,300.0,0.053984880447387695,0,300.0,300.0,0.010996818542480469
erdos_renyi_nodes3001-4, 300,1196,1,600,300.0,300.0,0.05698418617248535,0,300.0,300.0,0.01099705696105957
erdos_renyi_nodes3001-5, 300,1196,1,600,300.0,300.0,0.053984642028808594,0,300.0,300.0,0.009997129440307617
erdos_renyi_nodes3002-3, 300,1196,1,600,300.0,300.0,0.05298495292663574,2,300.0,300.0,0.011996746063232422
erdos_renyi_nodes3002-4, 300,1196,1,600,300.0,300.0,0.05698370933532715,2,300.0,300.0,0.011996746063232422
erdos_renyi_nodes3002-5, 300,1196,1,600,300.0,300.0,0.05498456954956055,2,300.0,300.0,0.011996746063232422
erdos_renyi_nodes3003-3, 300,1196,1,600,298.0,298.0,0.051985979080200195,10,298.0,298.0,0.013004302978515625
