instances, , , ,Original Model, , , ,Reduced Model

	             #name, #nodes, #edges, #k-cores, #vars, LB, UB, time, #vars, LB, UB, time
erdos_renyi_nodes1501-3, 150,570,0,300,150.0,150.0,0.030990123748779297,300,150.0,150.0,0.02799201011657715
erdos_renyi_nodes1501-4, 150,570,0,300,150.0,150.0,0.028990983963012695,300,150.0,150.0,0.02999114990234375
erdos_renyi_nodes1501-5, 150,570,0,300,150.0,150.0,0.03899025917053223,300,150.0,150.0,0.0289914608001709
erdos_renyi_nodes1502-3, 150,570,0,300,149.0,149.0,0.026993513107299805,300,149.0,149.0,0.026992321014404297
erdos_renyi_nodes1502-4, 150,570,0,300,149.0,149.0,0.02799224853515625,300,149.0,149.0,0.02999258041381836
erdos_renyi_nodes1502-5, 150,570,0,300,149.0,149.0,0.03199052810668945,300,149.0,149.0,0.027993440628051758
erdos_renyi_nodes1503-3, 150,570,0,300,148.0,148.0,0.025991201400756836,300,148.0,148.0,0.02799367904663086
erdos_renyi_nodes1503-4, 150,570,0,300,148.0,148.0,0.026992321014404297,300,148.0,148.0,0.02799201011657715
erdos_renyi_nodes1503-5, 150,570,0,300,148.0,148.0,0.0269927978515625,300,148.0,148.0,0.026993989944458008
erdos_renyi_nodes1504-3, 150,570,0,300,141.0,141.0,0.028990983963012695,300,141.0,141.0,0.03498959541320801
erdos_renyi_nodes1504-4, 150,570,0,300,141.0,141.0,0.02599191665649414,300,141.0,141.0,0.02998948097229004
erdos_renyi_nodes1504-5, 150,570,0,300,141.0,141.0,0.0269925594329834,300,141.0,141.0,0.02999138832092285
erdos_renyi_nodes1505-3, 150,570,0,300,124.0,124.0,0.03598952293395996,300,124.0,124.0,0.03998899459838867
erdos_renyi_nodes1505-4, 150,570,0,300,125.0,125.0,0.033989906311035156,300,125.0,125.0,0.04098820686340332
erdos_renyi_nodes1505-5, 150,570,0,300,126.0,126.0,0.024990320205688477,300,126.0,126.0,0.029993772506713867
erdos_renyi_nodes3001-3, 300,1196,0,600,300.0,300.0,0.05098676681518555,600,300.0,300.0,0.0599820613861084
erdos_renyi_nodes3001-4, 300,1196,0,600,300.0,300.0,0.05898261070251465,600,300.0,300.0,0.06198430061340332
erdos_renyi_nodes3001-5, 300,1196,0,600,300.0,300.0,0.051987648010253906,600,300.0,300.0,0.05698370933532715
erdos_renyi_nodes3002-3, 300,1196,0,600,299.0,299.0,0.05198502540588379,600,299.0,299.0,0.05898261070251465
erdos_renyi_nodes3002-4, 300,1196,0,600,299.0,299.0,0.05498552322387695,600,299.0,299.0,0.0579836368560791
erdos_renyi_nodes3002-5, 300,1196,0,600,299.0,299.0,0.05098581314086914,600,299.0,299.0,0.058989524841308594
erdos_renyi_nodes3003-3, 300,1196,0,600,295.0,295.0,0.05470418930053711,600,295.0,295.0,0.07397985458374023
erdos_renyi_nodes3003-4, 300,1196,0,600,295.0,295.0,0.060982704162597656,600,295.0,295.0,0.07397937774658203
erdos_renyi_nodes3003-5, 300,1196,0,600,295.0,295.0,0.06598067283630371,600,295.0,295.0,0.06153464317321777
erdos_renyi_nodes3004-3, 300,1196,0,600,282.0,282.0,0.050783634185791016,600,282.0,282.0,0.06198239326477051
erdos_renyi_nodes3004-4, 300,1196,0,600,282.0,282.0,0.052985191345214844,600,282.0,282.0,0.061980247497558594
erdos_renyi_nodes3004-5, 300,1196,0,600,282.0,282.0,0.04998612403869629,600,282.0,282.0,0.060982704162597656
erdos_renyi_nodes3005-3, 300,1196,0,600,260.0,260.0,0.05698132514953613,600,260.0,260.0,0.0809779167175293
erdos_renyi_nodes3005-4, 300,1196,0,600,261.0,261.0,0.058983802795410156,600,261.0,261.0,0.07497644424438477
erdos_renyi_nodes3005-5, 300,1196,0,600,262.0,262.0,0.058980703353881836,600,262.0,262.0,0.07598042488098145
generated_graph1-3, 20,38,0,40,20.0,20.0,0.005998134613037109,40,20.0,20.0,0.003998279571533203
generated_graph1-4, 20,38,0,40,20.0,20.0,0.0049974918365478516,40,20.0,20.0,0.004000663757324219
generated_graph1-5, 20,38,0,40,20.0,20.0,0.003998517990112305,40,20.0,20.0,0.0049991607666015625
generated_graph2-3, 20,38,0,40,19.0,19.0,0.004999876022338867,40,19.0,19.0,0.004998207092285156
generated_graph2-4, 20,38,0,40,19.0,19.0,0.004997730255126953,40,19.0,19.0,0.005000591278076172
generated_graph2-5, 20,38,0,40,19.0,19.0,0.005032539367675781,40,19.0,19.0,0.00396418571472168
generated_graph3-3, 20,38,0,40,15.0,15.0,0.004996776580810547,40,15.0,15.0,0.0039937496185302734
generated_graph3-4, 20,38,0,40,15.0,15.0,0.003983020782470703,40,15.0,15.0,0.004998922348022461
generated_graph3-5, 20,38,0,40,15.0,15.0,0.004998207092285156,40,15.0,15.0,0.003999471664428711
generated_graph4-3, 20,38,0,40,3.0,3.0,0.01699376106262207,40,3.0,3.0,0.017994165420532227
generated_graph4-4, 20,38,0,40,11.0,11.0,0.00699925422668457,40,11.0,11.0,0.006997346878051758
generated_graph4-5, 20,38,0,40,12.0,12.0,0.003999233245849609,40,12.0,12.0,0.0049991607666015625
generated_graph5-3, 20,38,0,40,-0.0,-0.0,0.004998445510864258,40,-0.0,-0.0,0.005997657775878906
generated_graph5-4, 20,38,0,40,-0.0,-0.0,0.006997108459472656,40,-0.0,-0.0,0.0070002079010009766
generated_graph5-5, 20,38,0,40,1.0,1.0,0.006998777389526367,40,1.0,1.0,0.00799703598022461
generated_graph21-3, 4,4,0,8,4.0,4.0,0.0029990673065185547,8,4.0,4.0,0.0029990673065185547
generated_graph21-4, 4,4,0,8,4.0,4.0,0.0019996166229248047,8,4.0,4.0,0.001998424530029297
generated_graph21-5, 4,4,0,8,4.0,4.0,0.0029990673065185547,8,4.0,4.0,0.001998424530029297
generated_graph22-3, 4,4,0,8,4.0,4.0,0.0039997100830078125,8,4.0,4.0,0.0029997825622558594
generated_graph22-4, 4,4,0,8,4.0,4.0,0.002999544143676758,8,4.0,4.0,0.0009999275207519531
generated_graph22-5, 4,4,0,8,4.0,4.0,0.0019998550415039062,8,4.0,4.0,0.0009982585906982422
generated_graph23-3, 4,4,0,8,-0.0,-0.0,0.0009992122650146484,8,-0.0,-0.0,0.0010006427764892578
generated_graph23-4, 4,4,0,8,-0.0,-0.0,0.0009992122650146484,8,-0.0,-0.0,0.00099945068359375
generated_graph23-5, 4,4,0,8,-0.0,-0.0,0.00099945068359375,8,-0.0,-0.0,0.0010006427764892578
generated_graph24-3, 4,4,0,8,-0.0,-0.0,0.00099945068359375,8,-0.0,-0.0,0.0009996891021728516
generated_graph24-4, 4,4,0,8,-0.0,-0.0,0.0010008811950683594,8,-0.0,-0.0,0.0009996891021728516
generated_graph24-5, 4,4,0,8,-0.0,-0.0,0.0009999275207519531,8,-0.0,-0.0,0.00099945068359375
generated_graph25-3, 4,4,0,8,-0.0,-0.0,0.0010004043579101562,8,-0.0,-0.0,0.0009989738464355469
generated_graph25-4, 4,4,0,8,-0.0,-0.0,0.0009989738464355469,8,-0.0,-0.0,0.0010006427764892578
generated_graph25-5, 4,4,0,8,-0.0,-0.0,0.0009987354278564453,8,-0.0,-0.0,0.0010008811950683594
karate1-3, 34,78,0,68,34.0,34.0,0.007001638412475586,68,34.0,34.0,0.006994962692260742
karate1-4, 34,78,0,68,34.0,34.0,0.006997823715209961,68,34.0,34.0,0.00899648666381836
karate1-5, 34,78,0,68,34.0,34.0,0.006998300552368164,68,34.0,34.0,0.006999015808105469
karate2-3, 34,78,0,68,33.0,33.0,0.006997585296630859,68,33.0,33.0,0.007997274398803711
karate2-4, 34,78,0,68,33.0,33.0,0.0059969425201416016,68,33.0,33.0,0.00799870491027832
karate2-5, 34,78,0,68,33.0,33.0,0.0069980621337890625,68,33.0,33.0,0.006996631622314453
karate3-3, 34,78,0,68,22.0,22.0,0.006997823715209961,68,22.0,22.0,0.006999492645263672
karate3-4, 34,78,0,68,22.0,22.0,0.006997108459472656,68,22.0,22.0,0.007997512817382812
karate3-5, 34,78,0,68,22.0,22.0,0.00799703598022461,68,22.0,22.0,0.007999181747436523
karate4-3, 34,78,0,68,14.0,14.0,0.00799870491027832,68,14.0,14.0,0.00999593734741211
karate4-4, 34,78,0,68,14.0,14.0,0.009996891021728516,68,14.0,14.0,0.012995481491088867
