instance_name, model_type, n, m, k, b, r, BBnodes, var_num, num_k_core_nodes, lower_bound, upper_bound, remove_y_edges_reduction, remove_y_edges_time, y_saturated_reduction, y_saturated_iterations, y_saturated_run_time, warm_start, additonal_facet_defining, y_val_fix, relax, fractional_callback, total_time
facebook_combined, base_model, 4039, 88234, 17, 250, 4, 1.0, 8078, 0, 2533.0, 2533.0, NA, NA, 0, 0, 0, False, False, False, False, False, 109.1
soc-dolphins, extended_cut_model, 62, 159, 3, 1, 2, NA, 124, 0, 36.0, 36.0, NA, NA, 0, 0, 0, False, False, False, False, False, 3.51
soc-dolphins, vermyev_model, 62, 159, 3, 1, 2, 0.0, 124, 0, 36.0, 36.0, NA, NA, 0, 0, 0, False, False, False, False, False, 2.23
soc-dolphins, flow_model, 62, 159, 3, 1, 2, 1.0, 124, 0, 36.0, 36.0, NA, NA, 0, 0, 0, False, False, False, False, False, 5.01
