instances, , , ,Original Model, , , ,Reduced Model

	             #name, #nodes, #edges, #k-cores, #vars, LB, UB, time, #vars, LB, UB, time
erdos_renyi_nodes1501-3, 150,570,0,300,150.0,150.0,0.03998827934265137,300,150.0,150.0,0.0269925594329834
erdos_renyi_nodes1501-4, 150,570,0,300,150.0,150.0,0.027991771697998047,300,150.0,150.0,0.026991605758666992
erdos_renyi_nodes1501-5, 150,570,0,300,150.0,150.0,0.04098844528198242,300,150.0,150.0,0.030992507934570312
erdos_renyi_nodes1502-3, 150,570,0,300,149.0,149.0,0.02999138832092285,300,149.0,149.0,0.0309908390045166
erdos_renyi_nodes1502-4, 150,570,0,300,149.0,149.0,0.0289919376373291,300,149.0,149.0,0.0309908390045166
erdos_renyi_nodes1502-5, 150,570,0,300,149.0,149.0,0.02999138832092285,300,149.0,149.0,0.03299093246459961
erdos_renyi_nodes1503-3, 150,570,0,300,148.0,148.0,0.02999138832092285,300,148.0,148.0,0.03299069404602051
erdos_renyi_nodes1503-4, 150,570,0,300,148.0,148.0,0.03199028968811035,300,148.0,148.0,0.03299140930175781
erdos_renyi_nodes1503-5, 150,570,0,300,148.0,148.0,0.028990745544433594,300,148.0,148.0,0.02899169921875
erdos_renyi_nodes1504-3, 150,570,0,300,141.0,141.0,0.02599310874938965,300,141.0,141.0,0.02799081802368164
erdos_renyi_nodes1504-4, 150,570,0,300,141.0,141.0,0.02599310874938965,300,141.0,141.0,0.030991315841674805
erdos_renyi_nodes1504-5, 150,570,0,300,141.0,141.0,0.02699112892150879,300,141.0,141.0,0.027992963790893555
erdos_renyi_nodes1505-3, 150,570,0,300,124.0,124.0,0.033988237380981445,300,124.0,124.0,0.03998827934265137
erdos_renyi_nodes1505-4, 150,570,0,300,125.0,125.0,0.03498959541320801,300,125.0,125.0,0.03798961639404297
erdos_renyi_nodes1505-5, 150,570,0,300,126.0,126.0,0.024992704391479492,300,126.0,126.0,0.030991077423095703
erdos_renyi_nodes3001-3, 300,1196,0,600,300.0,300.0,0.05198526382446289,600,300.0,300.0,0.05898308753967285
erdos_renyi_nodes3001-4, 300,1196,0,600,300.0,300.0,0.05198526382446289,600,300.0,300.0,0.05898475646972656
erdos_renyi_nodes3001-5, 300,1196,0,600,300.0,300.0,0.05098748207092285,600,300.0,300.0,0.056020498275756836
erdos_renyi_nodes3002-3, 300,1196,0,600,299.0,299.0,0.05198526382446289,600,299.0,299.0,0.05753588676452637
erdos_renyi_nodes3002-4, 300,1196,0,600,299.0,299.0,0.05098533630371094,600,299.0,299.0,0.0599820613861084
erdos_renyi_nodes3002-5, 300,1196,0,600,299.0,299.0,0.05198550224304199,600,299.0,299.0,0.05701446533203125
erdos_renyi_nodes3003-3, 300,1196,0,600,295.0,295.0,0.05303502082824707,600,295.0,295.0,0.05993318557739258
erdos_renyi_nodes3003-4, 300,1196,0,600,295.0,295.0,0.052983760833740234,600,295.0,295.0,0.06098294258117676
erdos_renyi_nodes3003-5, 300,1196,0,600,295.0,295.0,0.05098462104797363,600,295.0,295.0,0.0599820613861084
erdos_renyi_nodes3004-3, 300,1196,0,600,282.0,282.0,0.053985595703125,600,282.0,282.0,0.06198239326477051
erdos_renyi_nodes3004-4, 300,1196,0,600,282.0,282.0,0.05198526382446289,600,282.0,282.0,0.0639808177947998
erdos_renyi_nodes3004-5, 300,1196,0,600,282.0,282.0,0.05098581314086914,600,282.0,282.0,0.060982465744018555
erdos_renyi_nodes3005-3, 300,1196,0,600,260.0,260.0,0.05698251724243164,600,260.0,260.0,0.07397937774658203
erdos_renyi_nodes3005-4, 300,1196,0,600,261.0,261.0,0.06498026847839355,600,261.0,261.0,0.07997798919677734
erdos_renyi_nodes3005-5, 300,1196,0,600,262.0,262.0,0.05737876892089844,600,262.0,262.0,0.07297921180725098
generated_graph1-3, 20,38,0,40,20.0,20.0,0.005998134613037109,40,20.0,20.0,0.0039975643157958984
generated_graph1-4, 20,38,0,40,20.0,20.0,0.004023551940917969,40,20.0,20.0,0.004997968673706055
generated_graph1-5, 20,38,0,40,20.0,20.0,0.00500035285949707,40,20.0,20.0,0.003997087478637695
generated_graph2-3, 20,38,0,40,19.0,19.0,0.003996610641479492,40,19.0,19.0,0.003999233245849609
generated_graph2-4, 20,38,0,40,19.0,19.0,0.004997968673706055,40,19.0,19.0,0.0039975643157958984
generated_graph2-5, 20,38,0,40,19.0,19.0,0.005998849868774414,40,19.0,19.0,0.003998279571533203
generated_graph3-3, 20,38,0,40,15.0,15.0,0.003998756408691406,40,15.0,15.0,0.0049991607666015625
