instance_name, model_type, k, b, r, var_num, var_remaining, num_k_core_nodes, lower_bound, upper_bound, remove_y_edges_reduction, remove_y_edges_time, y_saturated_reduction, y_saturated_iterations, y_saturated_run_time, total_time
football_formated, reduced_model, 0, 1, NA, 230, 115, 115, 115.0, 115.0, NA, NA, 0, 0, 0, 0.024992704391479492
football_formated, reduced_model, 0, 11, NA, 230, 115, 115, 115.0, 115.0, NA, NA, 0, 0, 0, 0.02199387550354004
football_formated, reduced_model, 0, 21, NA, 230, 115, 115, 115.0, 115.0, NA, NA, 0, 0, 0, 0.021994590759277344
football_formated, reduced_model, 0, 31, NA, 230, 115, 115, 115.0, 115.0, NA, NA, 0, 0, 0, 0.021992206573486328
football_formated, reduced_model, 0, 41, NA, 230, 115, 115, 115.0, 115.0, NA, NA, 0, 0, 0, 0.021993637084960938
football_formated, reduced_model, 0, 51, NA, 230, 115, 115, 115.0, 115.0, NA, NA, 0, 0, 0, 0.021992921829223633
football_formated, reduced_model, 0, 61, NA, 230, 115, 115, 115.0, 115.0, NA, NA, 0, 0, 0, 0.021991491317749023
football_formated, reduced_model, 0, 71, NA, 230, 115, 115, 115.0, 115.0, NA, NA, 0, 0, 0, 0.020992517471313477
football_formated, reduced_model, 0, 81, NA, 230, 115, 115, 115.0, 115.0, NA, NA, 0, 0, 0, 0.020993947982788086
football_formated, reduced_model, 0, 91, NA, 230, 115, 115, 115.0, 115.0, NA, NA, 0, 0, 0, 0.02199268341064453
football_formated, reduced_model, 0, 101, NA, 230, 115, 115, 115.0, 115.0, NA, NA, 0, 0, 0, 0.021991491317749023
football_formated, reduced_model, 0, 111, NA, 230, 115, 115, 115.0, 115.0, NA, NA, 0, 0, 0, 0.021991968154907227
football_formated, reduced_model, 0, 121, NA, 230, 115, 115, 115.0, 115.0, NA, NA, 0, 0, 0, 0.021991729736328125
football_formated, reduced_model, 0, 131, NA, 230, 115, 115, 115.0, 115.0, NA, NA, 0, 0, 0, 0.02299356460571289
football_formated, reduced_model, 0, 141, NA, 230, 115, 115, 115.0, 115.0, NA, NA, 0, 0, 0, 0.021994590759277344
football_formated, reduced_model, 0, 151, NA, 230, 115, 115, 115.0, 115.0, NA, NA, 0, 0, 0, 0.021991968154907227
football_formated, reduced_model, 0, 161, NA, 230, 115, 115, 115.0, 115.0, NA, NA, 0, 0, 0, 0.022992849349975586
football_formated, reduced_model, 0, 171, NA, 230, 115, 115, 115.0, 115.0, NA, NA, 0, 0, 0, 0.021993160247802734
football_formated, reduced_model, 0, 181, NA, 230, 115, 115, 115.0, 115.0, NA, NA, 0, 0, 0, 0.02299356460571289
football_formated, reduced_model, 0, 191, NA, 230, 115, 115, 115.0, 115.0, NA, NA, 0, 0, 0, 0.0229947566986084
football_formated, reduced_model, 0, 201, NA, 230, 115, 115, 115.0, 115.0, NA, NA, 0, 0, 0, 0.02199387550354004
football_formated, reduced_model, 0, 211, NA, 230, 115, 115, 115.0, 115.0, NA, NA, 0, 0, 0, 0.02399277687072754
football_formated, reduced_model, 0, 221, NA, 230, 115, 115, 115.0, 115.0, NA, NA, 0, 0, 0, 0.02199387550354004
football_formated, reduced_model, 0, 231, NA, 230, 115, 115, 115.0, 115.0, NA, NA, 0, 0, 0, 0.021993398666381836
football_formated, reduced_model, 0, 241, NA, 230, 115, 115, 115.0, 115.0, NA, NA, 0, 0, 0, 0.020993947982788086
football_formated, reduced_model, 0, 251, NA, 230, 115, 115, 115.0, 115.0, NA, NA, 0, 0, 0, 0.020992755889892578
football_formated, reduced_model, 0, 261, NA, 230, 115, 115, 115.0, 115.0, NA, NA, 0, 0, 0, 0.02199387550354004
football_formated, reduced_model, 0, 271, NA, 230, 115, 115, 115.0, 115.0, NA, NA, 0, 0, 0, 0.020993709564208984
football_formated, reduced_model, 0, 281, NA, 230, 115, 115, 115.0, 115.0, NA, NA, 0, 0, 0, 0.02299356460571289
football_formated, reduced_model, 0, 291, NA, 230, 115, 115, 115.0, 115.0, NA, NA, 0, 0, 0, 0.022992372512817383
football_formated, reduced_model, 0, 301, NA, 230, 115, 115, 115.0, 115.0, NA, NA, 0, 0, 0, 0.030992746353149414
football_formated, reduced_model, 0, 311, NA, 230, 115, 115, 115.0, 115.0, NA, NA, 0, 0, 0, 0.022994041442871094
football_formated, reduced_model, 0, 321, NA, 230, 115, 115, 115.0, 115.0, NA, NA, 0, 0, 0, 0.02499246597290039
football_formated, reduced_model, 0, 331, NA, 230, 115, 115, 115.0, 115.0, NA, NA, 0, 0, 0, 0.036991119384765625
football_formated, reduced_model, 0, 341, NA, 230, 115, 115, 115.0, 115.0, NA, NA, 0, 0, 0, 0.028989791870117188
football_formated, reduced_model, 0, 351, NA, 230, 115, 115, 115.0, 115.0, NA, NA, 0, 0, 0, 0.0269925594329834
football_formated, reduced_model, 0, 361, NA, 230, 115, 115, 115.0, 115.0, NA, NA, 0, 0, 0, 0.021993637084960938
football_formated, reduced_model, 0, 371, NA, 230, 115, 115, 115.0, 115.0, NA, NA, 0, 0, 0, 0.020993709564208984
football_formated, reduced_model, 0, 381, NA, 230, 115, 115, 115.0, 115.0, NA, NA, 0, 0, 0, 0.021993637084960938
football_formated, reduced_model, 0, 391, NA, 230, 115, 115, 115.0, 115.0, NA, NA, 0, 0, 0, 0.02199387550354004
football_formated, reduced_model, 0, 401, NA, 230, 115, 115, 115.0, 115.0, NA, NA, 0, 0, 0, 0.021996259689331055
football_formated, reduced_model, 0, 411, NA, 230, 115, 115, 115.0, 115.0, NA, NA, 0, 0, 0, 0.02199244499206543
football_formated, reduced_model, 0, 421, NA, 230, 115, 115, 115.0, 115.0, NA, NA, 0, 0, 0, 0.021994352340698242
football_formated, reduced_model, 0, 431, NA, 230, 115, 115, 115.0, 115.0, NA, NA, 0, 0, 0, 0.021991729736328125
football_formated, reduced_model, 0, 441, NA, 230, 115, 115, 115.0, 115.0, NA, NA, 0, 0, 0, 0.021993637084960938
football_formated, reduced_model, 0, 451, NA, 230, 115, 115, 115.0, 115.0, NA, NA, 0, 0, 0, 0.021992921829223633
football_formated, reduced_model, 0, 461, NA, 230, 115, 115, 115.0, 115.0, NA, NA, 0, 0, 0, 0.021992921829223633
football_formated, reduced_model, 0, 471, NA, 230, 115, 115, 115.0, 115.0, NA, NA, 0, 0, 0, 0.02199268341064453
football_formated, reduced_model, 0, 481, NA, 230, 115, 115, 115.0, 115.0, NA, NA, 0, 0, 0, 0.02199387550354004
football_formated, reduced_model, 0, 491, NA, 230, 115, 115, 115.0, 115.0, NA, NA, 0, 0, 0, 0.02199387550354004
football_formated, reduced_model, 5, 1, NA, 230, 212, 97, 97.0, 97.0, NA, NA, 0, 0, 0, 0.014995813369750977
football_formated, reduced_model, 5, 11, NA, 230, 212, 97, 97.0, 97.0, NA, NA, 0, 0, 0, 0.01399683952331543
football_formated, reduced_model, 5, 21, NA, 230, 212, 97, 97.0, 97.0, NA, NA, 0, 0, 0, 0.01399540901184082
football_formated, reduced_model, 5, 31, NA, 230, 212, 97, 97.0, 97.0, NA, NA, 0, 0, 0, 0.013995885848999023
football_formated, reduced_model, 5, 41, NA, 230, 212, 97, 97.0, 97.0, NA, NA, 0, 0, 0, 0.013996362686157227
football_formated, reduced_model, 5, 51, NA, 230, 212, 97, 97.0, 97.0, NA, NA, 0, 0, 0, 0.014995813369750977
football_formated, reduced_model, 5, 61, NA, 230, 212, 97, 97.0, 97.0, NA, NA, 0, 0, 0, 0.014995336532592773
football_formated, reduced_model, 5, 71, NA, 230, 212, 97, 97.0, 97.0, NA, NA, 0, 0, 0, 0.013995170593261719
football_formated, reduced_model, 5, 81, NA, 230, 212, 97, 97.0, 97.0, NA, NA, 0, 0, 0, 0.014995574951171875
football_formated, reduced_model, 5, 91, NA, 230, 212, 97, 97.0, 97.0, NA, NA, 0, 0, 0, 0.013973236083984375
football_formated, reduced_model, 5, 101, NA, 230, 212, 97, 97.0, 97.0, NA, NA, 0, 0, 0, 0.013994216918945312
football_formated, reduced_model, 5, 111, NA, 230, 212, 97, 97.0, 97.0, NA, NA, 0, 0, 0, 0.014996767044067383
football_formated, reduced_model, 5, 121, NA, 230, 212, 97, 97.0, 97.0, NA, NA, 0, 0, 0, 0.014994382858276367
football_formated, reduced_model, 5, 131, NA, 230, 212, 97, 97.0, 97.0, NA, NA, 0, 0, 0, 0.013995885848999023
football_formated, reduced_model, 5, 141, NA, 230, 212, 97, 97.0, 97.0, NA, NA, 0, 0, 0, 0.013997077941894531
football_formated, reduced_model, 5, 151, NA, 230, 212, 97, 97.0, 97.0, NA, NA, 0, 0, 0, 0.013996601104736328
football_formated, reduced_model, 5, 161, NA, 230, 212, 97, 97.0, 97.0, NA, NA, 0, 0, 0, 0.013996362686157227
football_formated, reduced_model, 5, 171, NA, 230, 212, 97, 97.0, 97.0, NA, NA, 0, 0, 0, 0.014995098114013672
football_formated, reduced_model, 5, 181, NA, 230, 212, 97, 97.0, 97.0, NA, NA, 0, 0, 0, 0.013996124267578125
football_formated, reduced_model, 5, 191, NA, 230, 212, 97, 97.0, 97.0, NA, NA, 0, 0, 0, 0.014995098114013672
football_formated, reduced_model, 5, 201, NA, 230, 212, 97, 97.0, 97.0, NA, NA, 0, 0, 0, 0.01399540901184082
football_formated, reduced_model, 5, 211, NA, 230, 212, 97, 97.0, 97.0, NA, NA, 0, 0, 0, 0.01399540901184082
football_formated, reduced_model, 5, 221, NA, 230, 212, 97, 97.0, 97.0, NA, NA, 0, 0, 0, 0.013993978500366211
football_formated, reduced_model, 5, 231, NA, 230, 212, 97, 97.0, 97.0, NA, NA, 0, 0, 0, 0.013995647430419922
football_formated, reduced_model, 5, 241, NA, 230, 212, 97, 97.0, 97.0, NA, NA, 0, 0, 0, 0.013999223709106445
football_formated, reduced_model, 5, 251, NA, 230, 212, 97, 97.0, 97.0, NA, NA, 0, 0, 0, 0.013996601104736328
football_formated, reduced_model, 5, 261, NA, 230, 212, 97, 97.0, 97.0, NA, NA, 0, 0, 0, 0.013997316360473633
football_formated, reduced_model, 5, 271, NA, 230, 212, 97, 97.0, 97.0, NA, NA, 0, 0, 0, 0.013994693756103516
football_formated, reduced_model, 5, 281, NA, 230, 212, 97, 97.0, 97.0, NA, NA, 0, 0, 0, 0.015993833541870117
