instances, , , ,Original Model, , , ,Reduced Model

	             #name, #nodes, #edges, #k-cores, #vars, LB, UB, time, #vars, LB, UB, time
karate_club3-4, 34,78,1,68,22.0,22.0,0.09700560569763184,24,21.0,21.0,0.8005714416503906
karate_club4-4, 34,78,1,68,14.0,14.0,0.01799488067626953,48,13.0,13.0,0.06798243522644043
davis_southern_women_graph3-4, 32,89,1,64,29.0,29.0,0.007996320724487305,8,28.0,28.0,0.06897997856140137
davis_southern_women_graph4-4, 32,89,1,64,24.0,24.0,0.006998300552368164,18,22.0,22.0,0.06676530838012695
florentine_families_graph3-4, 15,20,0,30,9.0,9.0,0.003999233245849609,30,9.0,9.0,0.0059986114501953125
florentine_families_graph4-4, 15,20,0,30,1.0,1.0,0.003998279571533203,30,1.0,1.0,0.005998373031616211
les_miserables_graph3-4, 77,254,1,154,50.0,50.0,0.013996124267578125,58,48.0,48.0,0.1429600715637207
les_miserables_graph4-4, 77,254,1,154,43.0,43.0,0.012996196746826172,72,41.0,41.0,0.1429605484008789
connected_caveman_graph3-4, 9,9,0,18,1.0,1.0,0.001997709274291992,18,1.0,1.0,0.00299835205078125
connected_caveman_graph4-4, 9,9,0,18,-0.0,-0.0,0.0009996891021728516,18,-0.0,-0.0,0.001999378204345703
test_graph3-4, 30,41,0,60,5.0,5.0,0.02199387550354004,60,5.0,5.0,0.023993968963623047
test_graph4-4, 30,41,0,60,1.0,1.0,0.007997751235961914,60,1.0,1.0,0.01299595832824707
test_graph23-4, 300,409,0,600,28.000000000000014,28.0,0.20194244384765625,600,28.0,28.0,0.445873498916626
test_graph24-4, 300,409,0,600,4.0,4.0,0.03598928451538086,600,4.0,4.0,0.26192569732666016
test_graph33-4, 11,16,2,22,9.0,9.0,0.003999233245849609,6,7.0,7.0,0.04598879814147949
test_graph34-4, 11,16,0,22,1.0,1.0,0.00299835205078125,22,1.0,1.0,0.003998279571533203
test_graph43-4, 11,16,2,22,9.0,9.0,0.003000020980834961,6,7.0,7.0,0.04398775100708008
test_graph44-4, 11,16,0,22,1.0,1.0,0.002999544143676758,22,1.0,1.0,0.003997087478637695
test_graph53-4, 10,17,1,20,9.0,9.0,0.003998756408691406,6,8.0,8.0,0.04398918151855469
test_graph54-4, 10,17,0,20,2.0,2.0,0.002996683120727539,20,2.0,2.0,0.003999948501586914
