instance_name, model_type, k, b, r, var_num, var_remaining, num_k_core_nodes, lower_bound, upper_bound, remove_y_edges_reduction, remove_y_edges_time, y_saturated_reduction, y_saturated_iterations, y_saturated_run_time, warm_start, additonal_facet_defining, y_val_fix, fractional_callback, total_time
facebook_combined, base_model, 27, 250, NA, 8078, 0, 0, 1789.0, 1797.0, NA, NA, 0, 0, 0, True, False, False, False, 3606.507820367813
facebook_combined, reduced_model, 27, 250, NA, 8078, 4686, 1293, 1826.0, 1826.0, NA, NA, 0, 0, 0, False, False, False, False, 50.34904170036316
