instance_name, model_type, k, b, r, var_num, var_remaining, num_k_core_nodes, lower_bound, upper_bound, remove_y_edges_reduction, remove_y_edges_time, y_saturated_reduction, y_saturated_iterations, y_saturated_run_time, total_time
facebook_combined, reduced_model, 1, 1, NA, 8078, 4039, 4039, 4039.0, 4039.0, NA, NA, 0, 1, 0.13096356391906738, 1.6797990798950195
facebook_combined, reduced_model, 1, 6, NA, 8078, 4039, 4039, 4039.0, 4039.0, NA, NA, 0, 1, 0.13296270370483398, 1.6925122737884521
facebook_combined, reduced_model, 1, 11, NA, 8078, 4039, 4039, 4039.0, 4039.0, NA, NA, 0, 1, 0.13120007514953613, 1.6790823936462402
facebook_combined, reduced_model, 1, 16, NA, 8078, 4039, 4039, 4039.0, 4039.0, NA, NA, 0, 1, 0.13196301460266113, 1.7197370529174805
facebook_combined, reduced_model, 1, 21, NA, 8078, 4039, 4039, 4039.0, 4039.0, NA, NA, 0, 1, 0.13096356391906738, 1.7159993648529053
facebook_combined, reduced_model, 1, 26, NA, 8078, 4039, 4039, 4039.0, 4039.0, NA, NA, 0, 1, 0.13519668579101562, 1.6770153045654297
facebook_combined, reduced_model, 1, 31, NA, 8078, 4039, 4039, 4039.0, 4039.0, NA, NA, 0, 1, 0.13296294212341309, 1.6912548542022705
facebook_combined, reduced_model, 1, 36, NA, 8078, 4039, 4039, 4039.0, 4039.0, NA, NA, 0, 1, 0.13296294212341309, 1.6641545295715332
facebook_combined, reduced_model, 1, 41, NA, 8078, 4039, 4039, 4039.0, 4039.0, NA, NA, 0, 1, 0.13196444511413574, 1.700312852859497
facebook_combined, reduced_model, 1, 46, NA, 8078, 4039, 4039, 4039.0, 4039.0, NA, NA, 0, 1, 0.13296294212341309, 1.715752363204956
facebook_combined, reduced_model, 1, 51, NA, 8078, 4039, 4039, 4039.0, 4039.0, NA, NA, 0, 1, 0.13196325302124023, 1.6587824821472168
facebook_combined, reduced_model, 1, 56, NA, 8078, 4039, 4039, 4039.0, 4039.0, NA, NA, 0, 1, 0.13196277618408203, 1.687910795211792
facebook_combined, reduced_model, 1, 61, NA, 8078, 4039, 4039, 4039.0, 4039.0, NA, NA, 0, 1, 0.13419628143310547, 1.6928856372833252
facebook_combined, reduced_model, 1, 66, NA, 8078, 4039, 4039, 4039.0, 4039.0, NA, NA, 0, 1, 0.13296294212341309, 1.6938278675079346
facebook_combined, reduced_model, 1, 71, NA, 8078, 4039, 4039, 4039.0, 4039.0, NA, NA, 0, 1, 0.13396382331848145, 1.6660733222961426
facebook_combined, reduced_model, 1, 76, NA, 8078, 4039, 4039, 4039.0, 4039.0, NA, NA, 0, 1, 0.13196301460266113, 1.7000341415405273
facebook_combined, reduced_model, 1, 81, NA, 8078, 4039, 4039, 4039.0, 4039.0, NA, NA, 0, 1, 0.13096356391906738, 1.6988022327423096
facebook_combined, reduced_model, 1, 86, NA, 8078, 4039, 4039, 4039.0, 4039.0, NA, NA, 0, 1, 0.13196396827697754, 1.6817774772644043
facebook_combined, reduced_model, 1, 91, NA, 8078, 4039, 4039, 4039.0, 4039.0, NA, NA, 0, 1, 0.13096356391906738, 1.7120108604431152
facebook_combined, reduced_model, 1, 96, NA, 8078, 4039, 4039, 4039.0, 4039.0, NA, NA, 0, 1, 0.1312274932861328, 1.660111904144287
facebook_combined, reduced_model, 11, 1, NA, 8078, 6953, 2904, 2909.0, 2909.0, NA, NA, 126, 7, 0.8381550312042236, 1.903456449508667
facebook_combined, reduced_model, 11, 6, NA, 8078, 6780, 2904, 2937.0, 2937.0, NA, NA, 12, 3, 0.3608992099761963, 1.5425682067871094
facebook_combined, reduced_model, 11, 11, NA, 8078, 6768, 2904, 2947.0, 2947.0, NA, NA, 0, 1, 0.13996171951293945, 1.4209611415863037
facebook_combined, reduced_model, 11, 16, NA, 8078, 6768, 2904, 2955.0, 2955.0, NA, NA, 0, 1, 0.12115359306335449, 1.3930487632751465
facebook_combined, reduced_model, 11, 21, NA, 8078, 6768, 2904, 2964.0, 2964.0, NA, NA, 0, 1, 0.12320995330810547, 1.4011008739471436
facebook_combined, reduced_model, 11, 26, NA, 8078, 6768, 2904, 2972.0, 2972.0, NA, NA, 0, 1, 0.12022638320922852, 1.3581175804138184
facebook_combined, reduced_model, 11, 31, NA, 8078, 6768, 2904, 2979.0, 2979.0, NA, NA, 0, 1, 0.1220850944519043, 1.3449957370758057
facebook_combined, reduced_model, 11, 36, NA, 8078, 6768, 2904, 2985.0, 2985.0, NA, NA, 0, 1, 0.12096619606018066, 1.3722844123840332
facebook_combined, reduced_model, 11, 41, NA, 8078, 6768, 2904, 2991.0, 2991.0, NA, NA, 0, 1, 0.12099504470825195, 1.4013087749481201
facebook_combined, reduced_model, 11, 46, NA, 8078, 6768, 2904, 2997.0, 2997.0, NA, NA, 0, 1, 0.12696480751037598, 1.4092090129852295
facebook_combined, reduced_model, 11, 51, NA, 8078, 6768, 2904, 3002.0, 3002.0, NA, NA, 0, 1, 0.12096762657165527, 1.3181359767913818
facebook_combined, reduced_model, 11, 56, NA, 8078, 6768, 2904, 3007.0, 3007.0, NA, NA, 0, 1, 0.12096786499023438, 1.3230187892913818
facebook_combined, reduced_model, 11, 61, NA, 8078, 6768, 2904, 3012.0, 3012.0, NA, NA, 0, 1, 0.13196349143981934, 1.2448344230651855
facebook_combined, reduced_model, 11, 66, NA, 8078, 6768, 2904, 3017.0, 3017.0, NA, NA, 0, 1, 0.11996674537658691, 1.2423906326293945
facebook_combined, reduced_model, 11, 71, NA, 8078, 6768, 2904, 3022.0, 3022.0, NA, NA, 0, 1, 0.12096619606018066, 1.273641586303711
facebook_combined, reduced_model, 11, 76, NA, 8078, 6768, 2904, 3027.0, 3027.0, NA, NA, 0, 1, 0.1329636573791504, 1.3476219177246094
facebook_combined, reduced_model, 11, 81, NA, 8078, 6768, 2904, 3031.0, 3031.0, NA, NA, 0, 1, 0.11896681785583496, 1.4395971298217773
facebook_combined, reduced_model, 11, 86, NA, 8078, 6768, 2904, 3036.0, 3036.0, NA, NA, 0, 1, 0.11996674537658691, 1.377612829208374
facebook_combined, reduced_model, 11, 91, NA, 8078, 6768, 2904, 3040.0, 3040.0, NA, NA, 0, 1, 0.1489570140838623, 1.2536563873291016
facebook_combined, reduced_model, 11, 96, NA, 8078, 6768, 2904, 3043.0, 3043.0, NA, NA, 0, 1, 0.11996841430664062, 1.2356541156768799
facebook_combined, reduced_model, 21, 1, NA, 8078, 5874, 1798, 1806.0, 1806.0, NA, NA, 424, 9, 0.8827533721923828, 1.8194892406463623
facebook_combined, reduced_model, 21, 6, NA, 8078, 5542, 1798, 1841.0, 1841.0, NA, NA, 126, 5, 0.5188572406768799, 9.093459129333496
facebook_combined, reduced_model, 21, 11, NA, 8078, 5444, 1798, 1870.0000000000075, 1870.0000000000075, NA, NA, 28, 4, 0.4178807735443115, 29.029886960983276
facebook_combined, reduced_model, 21, 16, NA, 8078, 5424, 1798, 1891.0, 1891.0, NA, NA, 8, 3, 0.3149116039276123, 53.28359580039978
facebook_combined, reduced_model, 21, 21, NA, 8078, 5357, 1798, 1906.0, 1906.0, NA, NA, 0, 1, 0.10497188568115234, 663.5965867042542
facebook_combined, reduced_model, 21, 26, NA, 8078, 5357, 1798, 1921.0, 1921.0, NA, NA, 0, 1, 0.10597038269042969, 1291.4111728668213
facebook_combined, reduced_model, 21, 31, NA, 8078, 5357, 1798, 1935.0, 1944.0, NA, NA, 0, 1, 0.10497093200683594, 3601.245797395706
facebook_combined, reduced_model, 21, 36, NA, 8078, 5357, 1798, 1947.0, 1961.0, NA, NA, 0, 1, 0.11096715927124023, 3601.58070397377
facebook_combined, reduced_model, 21, 41, NA, 8078, 5357, 1798, 1964.0, 1979.0, NA, NA, 0, 1, 0.10497069358825684, 3601.5777060985565
facebook_combined, reduced_model, 21, 46, NA, 8078, 5357, 1798, 1979.0, 1992.0, NA, NA, 0, 1, 0.10497069358825684, 3601.433744907379
facebook_combined, reduced_model, 21, 51, NA, 8078, 5357, 1798, 1991.0, 2005.0, NA, NA, 0, 1, 0.10497069358825684, 3601.4777340888977
facebook_combined, reduced_model, 21, 56, NA, 8078, 5357, 1798, 2001.0, 2017.0, NA, NA, 0, 1, 0.10397076606750488, 3601.478734970093
facebook_combined, reduced_model, 21, 61, NA, 8078, 5357, 1798, 2011.0, 2029.0, NA, NA, 0, 1, 0.10796976089477539, 3601.718666791916
facebook_combined, reduced_model, 21, 66, NA, 8078, 5357, 1798, 2024.0, 2039.0, NA, NA, 0, 1, 0.10397076606750488, 3601.6156940460205
facebook_combined, reduced_model, 21, 71, NA, 8078, 5357, 1798, 2035.0, 2050.0, NA, NA, 0, 1, 0.12796545028686523, 3601.7809319496155
