instance_name, model_type, k, b, r, var_num, var_remaining, num_k_core_nodes, lower_bound, upper_bound, remove_y_edges_reduction, remove_y_edges_time, y_saturated_reduction, y_saturated_iterations, y_saturated_run_time, total_time
power.graph_formated, reduced_model, 0, 0, NA, 9882, 4941, 4941, 4941.0, 4941.0, NA, NA, 0, 0, 0, 0.25778865814208984
power.graph_formated, reduced_model, 0, 5, NA, 9882, 4941, 4941, 4941.0, 4941.0, NA, NA, 0, 0, 0, 0.2526872158050537
power.graph_formated, reduced_model, 0, 10, NA, 9882, 4941, 4941, 4941.0, 4941.0, NA, NA, 0, 0, 0, 0.24227690696716309
power.graph_formated, reduced_model, 0, 15, NA, 9882, 4941, 4941, 4941.0, 4941.0, NA, NA, 0, 0, 0, 0.2829468250274658
power.graph_formated, reduced_model, 0, 20, NA, 9882, 4941, 4941, 4941.0, 4941.0, NA, NA, 0, 0, 0, 0.2763235569000244
power.graph_formated, reduced_model, 0, 25, NA, 9882, 4941, 4941, 4941.0, 4941.0, NA, NA, 0, 0, 0, 0.2656221389770508
power.graph_formated, reduced_model, 0, 30, NA, 9882, 4941, 4941, 4941.0, 4941.0, NA, NA, 0, 0, 0, 0.2783234119415283
power.graph_formated, reduced_model, 0, 35, NA, 9882, 4941, 4941, 4941.0, 4941.0, NA, NA, 0, 0, 0, 0.24403691291809082
power.graph_formated, reduced_model, 0, 40, NA, 9882, 4941, 4941, 4941.0, 4941.0, NA, NA, 0, 0, 0, 0.24723267555236816
power.graph_formated, reduced_model, 0, 45, NA, 9882, 4941, 4941, 4941.0, 4941.0, NA, NA, 0, 0, 0, 0.25447511672973633
power.graph_formated, reduced_model, 0, 50, NA, 9882, 4941, 4941, 4941.0, 4941.0, NA, NA, 0, 0, 0, 0.24598217010498047
power.graph_formated, reduced_model, 0, 55, NA, 9882, 4941, 4941, 4941.0, 4941.0, NA, NA, 0, 0, 0, 0.2667880058288574
power.graph_formated, reduced_model, 0, 60, NA, 9882, 4941, 4941, 4941.0, 4941.0, NA, NA, 0, 0, 0, 0.2649800777435303
power.graph_formated, reduced_model, 0, 65, NA, 9882, 4941, 4941, 4941.0, 4941.0, NA, NA, 0, 0, 0, 0.26590442657470703
power.graph_formated, reduced_model, 0, 70, NA, 9882, 4941, 4941, 4941.0, 4941.0, NA, NA, 0, 0, 0, 0.2695944309234619
power.graph_formated, reduced_model, 0, 75, NA, 9882, 4941, 4941, 4941.0, 4941.0, NA, NA, 0, 0, 0, 0.24416112899780273
power.graph_formated, reduced_model, 0, 80, NA, 9882, 4941, 4941, 4941.0, 4941.0, NA, NA, 0, 0, 0, 0.2482740879058838
