instance_name, model_type, n, m, k, b, r, BBnodes, var_num, num_k_core_nodes, lower_bound, upper_bound, remove_y_edges_reduction, remove_y_edges_time, y_saturated_reduction, y_saturated_iterations, y_saturated_run_time, prop_9, num_prop_9_inequalties_added, prop_9_comp_time, prop_10, warm_start, prop_8, y_val_fix, relax, fractional_callback, total_time
com-dblp.ungraph, reduced_model, 317080, 1049866, 20, 20, NA, 0.0, 329837, 3066, 7285.8, 7285.8, NA, NA, 0, 0, 0, True, 1332530, 478.11, False, False, False, False, True, False, 8129.1
