instance_name, model_type, k, b, r, var_num, var_remaining, num_k_core_nodes, lower_bound, upper_bound, remove_y_edges_reduction, remove_y_edges_time, y_saturated_reduction, y_saturated_iterations, y_saturated_run_time, y_continuous, additonal_facet_defining, y_val_fix, fractional_callback, total_time
com-dblp.ungraph, base_model, 3, 250, NA, 634160, 0, 0, 204847.0, 204863.0, 12906, 0.4606201648712158, 0, 0, 0, False, False, False, False, 128.92769145965576
soc-catster.e, base_model, 21, 250, NA, 299400, 0, 0, 79560.0, 79580.0, 15527, 0.6218035221099854, 0, 0, 0, False, False, False, False, 3624.0439620018005
facebook_combined, base_model, 17, 250, NA, 8078, 0, 0, 2533.0, 2533.0, NA, NA, 0, 0, 0, False, False, False, False, 8.819157838821411
CA-CondMat, base_model, 4, 250, NA, 46266, 0, 0, 13939.0, 13940.0, NA, NA, 0, 0, 0, False, False, False, False, 9.441463947296143
CA-HepPh, base_model, 4, 250, NA, 24016, 0, 0, 6978.0, 6978.0, NA, NA, 0, 0, 0, False, False, False, False, 6.296010494232178
Brightkite_edges, base_model, 2, 250, NA, 116456, 0, 0, 35267.0, 35267.0, NA, NA, 0, 0, 0, False, False, False, False, 22.30954337120056
socfb-Northeastern19, base_model, 33, 250, NA, 27764, 0, 0, 7583.0, 7619.0, NA, NA, 0, 0, 0, False, False, False, False, 3612.364552974701
socfb-Syracuse56, base_model, 46, 250, NA, 27306, 0, 0, 7642.0, 7773.0, NA, NA, 0, 0, 0, False, False, False, False, 3616.6749925613403
Gowalla_edges, base_model, 3, 250, NA, 393182, 0, 0, 107295.0, 107302.0, NA, NA, 0, 0, 0, False, False, False, False, 206.732839345932
com-dblp.ungraph, base_model, 3, 250, NA, 634160, 0, 0, 204847.0, 204863.0, NA, NA, 0, 0, 0, False, False, False, False, 286.58211374282837
soc-catster.e, base_model, 21, 250, NA, 299400, 0, 0, 79560.0, 79580.0, NA, NA, 0, 0, 0, False, False, False, False, 3926.8850016593933
facebook_combined, base_model, 17, 250, NA, 8078, 0, 0, 2533.0, 2533.0, NA, NA, 0, 0, 0, True, False, False, False, 6.549528121948242
CA-CondMat, base_model, 4, 250, NA, 46266, 0, 0, 13938.0, 13939.0, NA, NA, 0, 0, 0, True, False, False, False, 9.587700128555298
CA-HepPh, base_model, 4, 250, NA, 24016, 0, 0, 6978.0, 6978.0, NA, NA, 0, 0, 0, True, False, False, False, 5.154960632324219
Brightkite_edges, base_model, 2, 250, NA, 116456, 0, 0, 35267.0, 35267.0, NA, NA, 0, 0, 0, True, False, False, False, 14.597727060317993
socfb-Northeastern19, base_model, 33, 250, NA, 27764, 0, 0, 214.0, 7653.0, NA, NA, 0, 0, 0, True, False, False, False, 3601.5449826717377
socfb-Syracuse56, base_model, 46, 250, NA, 27306, 0, 0, 30.0, 7773.0, NA, NA, 0, 0, 0, True, False, False, False, 3602.1252562999725
Gowalla_edges, base_model, 3, 250, NA, 393182, 0, 0, 107299.0, 107300.0, NA, NA, 0, 0, 0, True, False, False, False, 145.73815536499023
com-dblp.ungraph, base_model, 3, 250, NA, 634160, 0, 0, 204856.0, 204858.0, NA, NA, 0, 0, 0, True, False, False, False, 253.69821453094482
soc-catster.e, base_model, 21, 250, NA, 299400, 0, 0, 79560.0, 79579.0, NA, NA, 0, 0, 0, True, False, False, False, 3622.9798381328583
facebook_combined, base_model, 17, 250, NA, 8078, 0, 0, 2533.0, 2533.0, NA, NA, 0, 0, 0, False, True, False, False, 7.845232725143433
CA-CondMat, base_model, 4, 250, NA, 46266, 0, 0, 13939.0, 13940.0, NA, NA, 0, 0, 0, False, True, False, False, 5.336262464523315
CA-HepPh, base_model, 4, 250, NA, 24016, 0, 0, 6978.0, 6978.0, NA, NA, 0, 0, 0, False, True, False, False, 12.205810785293579
Brightkite_edges, base_model, 2, 250, NA, 116456, 0, 0, 35267.0, 35270.0, NA, NA, 0, 0, 0, False, True, False, False, 52.05712962150574
socfb-Northeastern19, base_model, 33, 250, NA, 27764, 0, 0, 7586.0, 7618.0, NA, NA, 0, 0, 0, False, True, False, False, 3601.6749165058136
socfb-Syracuse56, base_model, 46, 250, NA, 27306, 0, 0, 7608.0, 7773.0, NA, NA, 0, 0, 0, False, True, False, False, 3602.2098829746246
Gowalla_edges, base_model, 3, 250, NA, 393182, 0, 0, 107297.0, 107304.0, NA, NA, 0, 0, 0, False, True, False, False, 76.67053008079529
com-dblp.ungraph, base_model, 3, 250, NA, 634160, 0, 0, 204842.0, 204862.0, NA, NA, 0, 0, 0, False, True, False, False, 97.63284873962402
soc-catster.e, base_model, 21, 250, NA, 299400, 0, 0, 79561.0, 79576.0, NA, NA, 0, 0, 0, False, True, False, False, 3623.3493473529816
facebook_combined, base_model, 17, 250, NA, 8078, 0, 0, 2533.0, 2533.0, NA, NA, 0, 0, 0, False, False, True, False, 8.709667921066284
CA-CondMat, base_model, 4, 250, NA, 46266, 1570, 0, 13939.0, 13940.0, NA, NA, 0, 0, 0, False, False, True, False, 7.519615173339844
CA-HepPh, base_model, 4, 250, NA, 24016, 739, 0, 6978.0, 6978.0, NA, NA, 0, 0, 0, False, False, True, False, 4.515569448471069
Brightkite_edges, base_model, 2, 250, NA, 116456, 724, 0, 35267.0, 35267.0, NA, NA, 0, 0, 0, False, False, True, False, 18.316465616226196
socfb-Northeastern19, base_model, 33, 250, NA, 27764, 239, 0, 7584.0, 7632.0, NA, NA, 0, 0, 0, False, False, True, False, 3601.8149292469025
socfb-Syracuse56, base_model, 46, 250, NA, 27306, 205, 0, 7638.0, 7773.0, NA, NA, 0, 0, 0, False, False, True, False, 3602.21400475502
Gowalla_edges, base_model, 3, 250, NA, 393182, 3904, 0, 107291.0, 107300.0, NA, NA, 0, 0, 0, False, False, True, False, 105.71051454544067
com-dblp.ungraph, base_model, 3, 250, NA, 634160, 1845, 0, 204850.0, 204864.0, NA, NA, 0, 0, 0, False, False, True, False, 172.3656804561615
soc-catster.e, base_model, 21, 250, NA, 299400, 3297, 0, 79561.0, 79582.0, NA, NA, 0, 0, 0, False, False, True, False, 3628.2949755191803
facebook_combined, base_model, 17, 250, NA, 8078, 0, 0, 2533.0, 2533.0, NA, NA, 0, 0, 0, False, False, False, True, 6.597394704818726
CA-CondMat, base_model, 4, 250, NA, 46266, 0, 0, 13939.0, 13940.0, NA, NA, 0, 0, 0, False, False, False, True, 11.331496477127075
CA-HepPh, base_model, 4, 250, NA, 24016, 0, 0, 6978.0, 6978.0, NA, NA, 0, 0, 0, False, False, False, True, 3.415006160736084
Brightkite_edges, base_model, 2, 250, NA, 116456, 0, 0, 35267.0, 35267.0, NA, NA, 0, 0, 0, False, False, False, True, 35.09268927574158
socfb-Northeastern19, base_model, 33, 250, NA, 27764, 0, 0, 7579.0, 7647.0, NA, NA, 0, 0, 0, False, False, False, True, 3612.026755094528
