instances, , , ,Original Model, , , ,Reduced Model

	             #name, #nodes, #edges, #k-cores, #vars, LB, UB, time, #vars, LB, UB, time
adjnoun.g1-0, 112,425,1,224,112.0,112.0,0.020992755889892578,0,112.0,112.0,0.004001140594482422
adjnoun.g1-1, 112,425,1,224,112.0,112.0,0.02299356460571289,0,112.0,112.0,0.003998994827270508
adjnoun.g1-2, 112,425,1,224,112.0,112.0,0.020993947982788086,0,112.0,112.0,0.003998994827270508
adjnoun.g1-3, 112,425,1,224,112.0,112.0,0.019994258880615234,0,112.0,112.0,0.003998756408691406
adjnoun.g1-4, 112,425,1,224,112.0,112.0,0.0209963321685791,0,112.0,112.0,0.003998756408691406
adjnoun.g2-0, 112,425,1,224,102.0,102.0,0.031991004943847656,20,102.0,102.0,0.0059964656829833984
adjnoun.g2-1, 112,425,1,224,103.0,103.0,0.023993730545043945,20,103.0,103.0,0.005998134613037109
adjnoun.g2-2, 112,425,1,224,104.0,104.0,0.02099323272705078,20,104.0,104.0,0.005999088287353516
adjnoun.g2-3, 112,425,1,224,105.0,105.0,0.020993947982788086,20,105.0,105.0,0.005998373031616211
adjnoun.g2-4, 112,425,1,224,106.0,106.0,0.0209963321685791,20,106.0,106.0,0.005998373031616211
adjnoun.g3-0, 112,425,1,224,89.0,89.0,0.01799488067626953,46,89.0,89.0,0.007997989654541016
adjnoun.g3-1, 112,425,1,224,91.0,91.0,0.021993637084960938,46,91.0,91.0,0.007997751235961914
adjnoun.g3-2, 112,425,1,224,92.0,92.0,0.020993947982788086,46,92.0,92.0,0.007997512817382812
adjnoun.g3-3, 112,425,1,224,93.0,93.0,0.01999521255493164,46,93.0,93.0,0.007997751235961914
adjnoun.g3-4, 112,425,1,224,94.0,94.0,0.019993305206298828,46,94.0,94.0,0.00799870491027832
adjnoun.g4-0, 112,425,1,224,79.0,79.0,0.01799321174621582,66,79.0,79.0,0.009997129440307617
adjnoun.g4-1, 112,425,1,224,81.0,81.0,0.020993947982788086,66,81.0,81.0,0.009996891021728516
adjnoun.g4-2, 112,425,1,224,82.0,82.0,0.019994020462036133,66,82.0,82.0,0.009997844696044922
adjnoun.g4-3, 112,425,1,224,83.0,83.0,0.019994258880615234,66,83.0,83.0,0.008997440338134766
adjnoun.g4-4, 112,425,1,224,84.0,84.0,0.020993947982788086,66,84.0,84.0,0.008997917175292969
adjnoun.g5-0, 112,425,1,224,63.0,63.0,0.01699519157409668,98,63.0,63.0,0.011996030807495117
adjnoun.g5-1, 112,425,1,224,66.0,66.0,0.02999114990234375,98,66.0,66.0,0.013995885848999023
adjnoun.g5-2, 112,425,1,224,69.0,69.0,0.02999114990234375,98,69.0,69.0,0.01399683952331543
adjnoun.g5-3, 112,425,1,224,72.0,72.0,0.02699446678161621,98,72.0,72.0,0.015995264053344727
adjnoun.g5-4, 112,425,1,224,75.0,75.0,0.02799248695373535,98,75.0,75.0,0.01499319076538086
chesapeake.g1-0, 39,170,1,78,39.0,39.0,0.015994548797607422,0,39.0,39.0,0.0020012855529785156
chesapeake.g1-1, 39,170,1,78,39.0,39.0,0.010999202728271484,0,39.0,39.0,0.002999544143676758
chesapeake.g1-2, 39,170,1,78,39.0,39.0,0.013993978500366211,0,39.0,39.0,0.003001689910888672
chesapeake.g1-3, 39,170,1,78,39.0,39.0,0.014996051788330078,0,39.0,39.0,0.0029990673065185547
chesapeake.g1-4, 39,170,1,78,39.0,39.0,0.015995502471923828,0,39.0,39.0,0.0029993057250976562
chesapeake.g2-0, 39,170,1,78,39.0,39.0,0.014992475509643555,0,39.0,39.0,0.003002643585205078
chesapeake.g2-1, 39,170,1,78,39.0,39.0,0.015995264053344727,0,39.0,39.0,0.002996683120727539
chesapeake.g2-2, 39,170,1,78,39.0,39.0,0.014997243881225586,0,39.0,39.0,0.0029990673065185547
chesapeake.g2-3, 39,170,1,78,39.0,39.0,0.014995336532592773,0,39.0,39.0,0.001999378204345703
chesapeake.g2-4, 39,170,1,78,39.0,39.0,0.013992786407470703,0,39.0,39.0,0.001999378204345703
chesapeake.g3-0, 39,170,1,78,39.0,39.0,0.012996196746826172,0,39.0,39.0,0.0019996166229248047
chesapeake.g3-1, 39,170,1,78,39.0,39.0,0.013996124267578125,0,39.0,39.0,0.0029990673065185547
chesapeake.g3-2, 39,170,1,78,39.0,39.0,0.012996196746826172,0,39.0,39.0,0.001999378204345703
chesapeake.g3-3, 39,170,1,78,39.0,39.0,0.010996341705322266,0,39.0,39.0,0.002999544143676758
chesapeake.g3-4, 39,170,1,78,39.0,39.0,0.012996673583984375,0,39.0,39.0,0.0019986629486083984
chesapeake.g4-0, 39,170,1,78,33.0,33.0,0.010997295379638672,12,33.0,33.0,0.002999544143676758
chesapeake.g4-1, 39,170,1,78,39.0,39.0,0.010996341705322266,12,39.0,39.0,0.005999565124511719
chesapeake.g4-2, 39,170,1,78,39.0,39.0,0.010998249053955078,12,39.0,39.0,0.003998756408691406
chesapeake.g4-3, 39,170,1,78,39.0,39.0,0.009998321533203125,12,39.0,39.0,0.003996849060058594
chesapeake.g4-4, 39,170,1,78,39.0,39.0,0.008996248245239258,12,39.0,39.0,0.0049991607666015625
chesapeake.g5-0, 39,170,1,78,31.0,31.0,0.00899815559387207,16,31.0,31.0,0.0029993057250976562
chesapeake.g5-1, 39,170,1,78,32.0,32.0,0.008995294570922852,16,32.0,32.0,0.003000974655151367
chesapeake.g5-2, 39,170,1,78,33.0,33.0,0.008997440338134766,16,33.0,33.0,0.0029990673065185547
chesapeake.g5-3, 39,170,1,78,34.0,34.0,0.008996009826660156,16,34.0,34.0,0.003000497817993164
chesapeake.g5-4, 39,170,1,78,35.0,35.0,0.007996797561645508,16,35.0,35.0,0.003000020980834961
dolphins.g1-0, 62,159,1,124,62.0,62.0,0.008997440338134766,0,62.0,62.0,0.0019996166229248047
dolphins.g1-1, 62,159,1,124,62.0,62.0,0.011997699737548828,0,62.0,62.0,0.001997709274291992
dolphins.g1-2, 62,159,1,124,62.0,62.0,0.01099705696105957,0,62.0,62.0,0.001999378204345703
dolphins.g1-3, 62,159,1,124,62.0,62.0,0.010996818542480469,0,62.0,62.0,0.0029990673065185547
dolphins.g1-4, 62,159,1,124,62.0,62.0,0.011996746063232422,0,62.0,62.0,0.001999378204345703
dolphins.g2-0, 62,159,1,124,53.0,53.0,0.010995626449584961,18,53.0,53.0,0.004000425338745117
dolphins.g2-1, 62,159,1,124,54.0,54.0,0.011996269226074219,18,54.0,54.0,0.0029993057250976562
dolphins.g2-2, 62,159,1,124,55.0,55.0,0.011994600296020508,18,55.0,55.0,0.0029993057250976562
dolphins.g2-3, 62,159,1,124,56.0,56.0,0.011997222900390625,18,56.0,56.0,0.003998994827270508
dolphins.g2-4, 62,159,1,124,57.0,57.0,0.011995792388916016,18,57.0,57.0,0.002999544143676758
dolphins.g3-0, 62,159,1,124,45.0,45.0,0.009997367858886719,34,45.0,45.0,0.004998445510864258
dolphins.g3-1, 62,159,1,124,47.0,47.0,0.011996746063232422,34,47.0,47.0,0.004998445510864258
dolphins.g3-2, 62,159,1,124,49.0,49.0,0.010996818542480469,34,49.0,49.0,0.004998445510864258
dolphins.g3-3, 62,159,1,124,50.0,50.0,0.009997367858886719,34,50.0,50.0,0.004997968673706055
dolphins.g3-4, 62,159,1,124,51.0,51.0,0.010996818542480469,34,51.0,51.0,0.003998994827270508
dolphins.g4-0, 62,159,1,124,36.0,36.0,0.008997678756713867,52,36.0,36.0,0.005998373031616211
dolphins.g4-1, 62,159,1,124,40.0,40.0,0.012995719909667969,52,40.0,40.0,0.006998300552368164
dolphins.g4-2, 62,159,1,124,42.0,42.0,0.009997129440307617,52,42.0,42.0,0.0069980621337890625
dolphins.g4-3, 62,159,1,124,44.0,44.0,0.009997129440307617,52,44.0,44.0,0.006997585296630859
dolphins.g4-4, 62,159,1,124,45.0,45.0,0.00999760627746582,52,45.0,45.0,0.006997823715209961
dolphins.g5-0, 62,159,0,124,-0.0,-0.0,0.008001089096069336,124,-0.0,-0.0,0.008994340896606445
dolphins.g5-1, 62,159,0,124,15.0,15.0,0.021993398666381836,124,15.0,15.0,0.02099442481994629
dolphins.g5-2, 62,159,0,124,29.0,29.0,0.020993709564208984,124,29.0,29.0,0.024992704391479492
dolphins.g5-3, 62,159,0,124,35.0,35.0,0.02199387550354004,124,35.0,35.0,0.024993419647216797
dolphins.g5-4, 62,159,0,124,38.0,38.0,0.01999378204345703,124,38.0,38.0,0.018995046615600586
football.g1-0, 115,613,1,230,115.0,115.0,0.0269925594329834,0,115.0,115.0,0.004998207092285156
football.g1-1, 115,613,1,230,115.0,115.0,0.028994321823120117,0,115.0,115.0,0.004998445510864258
