instance_name, model_type, k, b, r, var_num, var_remaining, num_k_core_nodes, lower_bound, upper_bound, remove_y_edges_reduction, remove_y_edges_time, y_saturated_reduction, y_saturated_iterations, y_saturated_run_time, total_time
power.graph_formated, reduced_model, 0, 0, NA, 9882, 4941, 4941, 4941.0, 4941.0, NA, NA, 0, 0, 0, 0.6498174667358398
power.graph_formated, reduced_model, 0, 10, NA, 9882, 4941, 4941, 4941.0, 4941.0, NA, NA, 0, 0, 0, 0.6088297367095947
power.graph_formated, reduced_model, 0, 20, NA, 9882, 4941, 4941, 4941.0, 4941.0, NA, NA, 0, 0, 0, 0.6186497211456299
power.graph_formated, reduced_model, 0, 30, NA, 9882, 4941, 4941, 4941.0, 4941.0, NA, NA, 0, 0, 0, 0.6068310737609863
power.graph_formated, reduced_model, 0, 40, NA, 9882, 4941, 4941, 4941.0, 4941.0, NA, NA, 0, 0, 0, 0.6198263168334961
power.graph_formated, reduced_model, 0, 50, NA, 9882, 4941, 4941, 4941.0, 4941.0, NA, NA, 0, 0, 0, 0.6708109378814697
power.graph_formated, reduced_model, 0, 60, NA, 9882, 4941, 4941, 4941.0, 4941.0, NA, NA, 0, 0, 0, 0.6466019153594971
power.graph_formated, reduced_model, 0, 70, NA, 9882, 4941, 4941, 4941.0, 4941.0, NA, NA, 0, 0, 0, 0.6328232288360596
power.graph_formated, reduced_model, 0, 80, NA, 9882, 4941, 4941, 4941.0, 4941.0, NA, NA, 0, 0, 0, 0.6350753307342529
power.graph_formated, reduced_model, 0, 90, NA, 9882, 4941, 4941, 4941.0, 4941.0, NA, NA, 0, 0, 0, 0.6156806945800781
power.graph_formated, reduced_model, 0, 100, NA, 9882, 4941, 4941, 4941.0, 4941.0, NA, NA, 0, 0, 0, 0.6124904155731201
power.graph_formated, reduced_model, 0, 110, NA, 9882, 4941, 4941, 4941.0, 4941.0, NA, NA, 0, 0, 0, 0.6108360290527344
power.graph_formated, reduced_model, 0, 120, NA, 9882, 4941, 4941, 4941.0, 4941.0, NA, NA, 0, 0, 0, 0.6144969463348389
power.graph_formated, reduced_model, 0, 130, NA, 9882, 4941, 4941, 4941.0, 4941.0, NA, NA, 0, 0, 0, 0.6291210651397705
power.graph_formated, reduced_model, 0, 140, NA, 9882, 4941, 4941, 4941.0, 4941.0, NA, NA, 0, 0, 0, 0.6438775062561035
power.graph_formated, reduced_model, 0, 150, NA, 9882, 4941, 4941, 4941.0, 4941.0, NA, NA, 0, 0, 0, 0.6488180160522461
power.graph_formated, reduced_model, 0, 160, NA, 9882, 4941, 4941, 4941.0, 4941.0, NA, NA, 0, 0, 0, 0.633821964263916
power.graph_formated, reduced_model, 0, 170, NA, 9882, 4941, 4941, 4941.0, 4941.0, NA, NA, 0, 0, 0, 0.614403247833252
power.graph_formated, reduced_model, 0, 180, NA, 9882, 4941, 4941, 4941.0, 4941.0, NA, NA, 0, 0, 0, 0.6318252086639404
power.graph_formated, reduced_model, 0, 190, NA, 9882, 4941, 4941, 4941.0, 4941.0, NA, NA, 0, 0, 0, 0.6108274459838867
power.graph_formated, reduced_model, 0, 200, NA, 9882, 4941, 4941, 4941.0, 4941.0, NA, NA, 0, 0, 0, 0.629472017288208
power.graph_formated, reduced_model, 0, 210, NA, 9882, 4941, 4941, 4941.0, 4941.0, NA, NA, 0, 0, 0, 0.6638140678405762
power.graph_formated, reduced_model, 0, 220, NA, 9882, 4941, 4941, 4941.0, 4941.0, NA, NA, 0, 0, 0, 0.6328237056732178
power.graph_formated, reduced_model, 0, 230, NA, 9882, 4941, 4941, 4941.0, 4941.0, NA, NA, 0, 0, 0, 0.6465559005737305
power.graph_formated, reduced_model, 0, 240, NA, 9882, 4941, 4941, 4941.0, 4941.0, NA, NA, 0, 0, 0, 0.6318216323852539
power.graph_formated, reduced_model, 0, 250, NA, 9882, 4941, 4941, 4941.0, 4941.0, NA, NA, 0, 0, 0, 0.6368205547332764
power.graph_formated, reduced_model, 0, 260, NA, 9882, 4941, 4941, 4941.0, 4941.0, NA, NA, 0, 0, 0, 0.6368212699890137
power.graph_formated, reduced_model, 0, 270, NA, 9882, 4941, 4941, 4941.0, 4941.0, NA, NA, 0, 0, 0, 0.6164147853851318
power.graph_formated, reduced_model, 0, 280, NA, 9882, 4941, 4941, 4941.0, 4941.0, NA, NA, 0, 0, 0, 0.6088314056396484
power.graph_formated, reduced_model, 0, 290, NA, 9882, 4941, 4941, 4941.0, 4941.0, NA, NA, 0, 0, 0, 0.6148276329040527
power.graph_formated, reduced_model, 0, 300, NA, 9882, 4941, 4941, 4941.0, 4941.0, NA, NA, 0, 0, 0, 0.6354141235351562
power.graph_formated, reduced_model, 0, 310, NA, 9882, 4941, 4941, 4941.0, 4941.0, NA, NA, 0, 0, 0, 0.6318204402923584
power.graph_formated, reduced_model, 0, 320, NA, 9882, 4941, 4941, 4941.0, 4941.0, NA, NA, 0, 0, 0, 0.6558151245117188
power.graph_formated, reduced_model, 0, 330, NA, 9882, 4941, 4941, 4941.0, 4941.0, NA, NA, 0, 0, 0, 0.6334407329559326
power.graph_formated, reduced_model, 0, 340, NA, 9882, 4941, 4941, 4941.0, 4941.0, NA, NA, 0, 0, 0, 0.6248259544372559
power.graph_formated, reduced_model, 0, 350, NA, 9882, 4941, 4941, 4941.0, 4941.0, NA, NA, 0, 0, 0, 0.6138279438018799
power.graph_formated, reduced_model, 0, 360, NA, 9882, 4941, 4941, 4941.0, 4941.0, NA, NA, 0, 0, 0, 0.6258294582366943
power.graph_formated, reduced_model, 0, 370, NA, 9882, 4941, 4941, 4941.0, 4941.0, NA, NA, 0, 0, 0, 0.6124224662780762
power.graph_formated, reduced_model, 0, 380, NA, 9882, 4941, 4941, 4941.0, 4941.0, NA, NA, 0, 0, 0, 0.630577564239502
power.graph_formated, reduced_model, 0, 390, NA, 9882, 4941, 4941, 4941.0, 4941.0, NA, NA, 0, 0, 0, 0.6288247108459473
power.graph_formated, reduced_model, 0, 400, NA, 9882, 4941, 4941, 4941.0, 4941.0, NA, NA, 0, 0, 0, 0.6438198089599609
power.graph_formated, reduced_model, 0, 410, NA, 9882, 4941, 4941, 4941.0, 4941.0, NA, NA, 0, 0, 0, 0.6388201713562012
power.graph_formated, reduced_model, 0, 420, NA, 9882, 4941, 4941, 4941.0, 4941.0, NA, NA, 0, 0, 0, 0.597832441329956
power.graph_formated, reduced_model, 0, 430, NA, 9882, 4941, 4941, 4941.0, 4941.0, NA, NA, 0, 0, 0, 0.6047976016998291
power.graph_formated, reduced_model, 0, 440, NA, 9882, 4941, 4941, 4941.0, 4941.0, NA, NA, 0, 0, 0, 0.6248252391815186
power.graph_formated, reduced_model, 0, 450, NA, 9882, 4941, 4941, 4941.0, 4941.0, NA, NA, 0, 0, 0, 0.6108286380767822
power.graph_formated, reduced_model, 0, 460, NA, 9882, 4941, 4941, 4941.0, 4941.0, NA, NA, 0, 0, 0, 0.6378235816955566
power.graph_formated, reduced_model, 0, 470, NA, 9882, 4941, 4941, 4941.0, 4941.0, NA, NA, 0, 0, 0, 0.6374566555023193
power.graph_formated, reduced_model, 0, 480, NA, 9882, 4941, 4941, 4941.0, 4941.0, NA, NA, 0, 0, 0, 0.6428196430206299
power.graph_formated, reduced_model, 0, 490, NA, 9882, 4941, 4941, 4941.0, 4941.0, NA, NA, 0, 0, 0, 0.6378235816955566
power.graph_formated, reduced_model, 0, 500, NA, 9882, 4941, 4941, 4941.0, 4941.0, NA, NA, 0, 0, 0, 0.6434552669525146
power.graph_formated, reduced_model, 10, 0, NA, 9882, 9321, 0, -0.0, -0.0, NA, NA, 0, 0, 0, 0.17995023727416992
power.graph_formated, reduced_model, 10, 10, NA, 9882, 9321, 0, 7.0, 7.0, NA, NA, 0, 0, 0, 0.1989433765411377
power.graph_formated, reduced_model, 10, 20, NA, 9882, 9321, 0, 11.0, 11.0, NA, NA, 0, 0, 0, 0.16495370864868164
power.graph_formated, reduced_model, 10, 30, NA, 9882, 9321, 0, 14.0, 14.0, NA, NA, 0, 0, 0, 0.1909472942352295
power.graph_formated, reduced_model, 10, 40, NA, 9882, 9321, 0, 16.0, 16.0, NA, NA, 0, 0, 0, 0.1699540615081787
power.graph_formated, reduced_model, 10, 50, NA, 9882, 9321, 0, 18.0, 18.0, NA, NA, 0, 0, 0, 0.1679534912109375
power.graph_formated, reduced_model, 10, 60, NA, 9882, 9321, 0, 20.0, 20.0, NA, NA, 0, 0, 0, 0.19594264030456543
power.graph_formated, reduced_model, 10, 70, NA, 9882, 9321, 0, 23.0, 23.0, NA, NA, 0, 0, 0, 0.15995526313781738
power.graph_formated, reduced_model, 10, 80, NA, 9882, 9321, 0, 25.0, 25.0, NA, NA, 0, 0, 0, 0.18160271644592285
power.graph_formated, reduced_model, 10, 90, NA, 9882, 9321, 0, 27.0, 27.0, NA, NA, 0, 0, 0, 0.16295361518859863
power.graph_formated, reduced_model, 10, 100, NA, 9882, 9321, 0, 29.0, 29.0, NA, NA, 0, 0, 0, 0.16495323181152344
power.graph_formated, reduced_model, 10, 110, NA, 9882, 9321, 0, 31.0, 31.0, NA, NA, 0, 0, 0, 0.161956787109375
power.graph_formated, reduced_model, 10, 120, NA, 9882, 9321, 0, 32.0, 32.0, NA, NA, 0, 0, 0, 0.15895628929138184
power.graph_formated, reduced_model, 10, 130, NA, 9882, 9321, 0, 33.0, 33.0, NA, NA, 0, 0, 0, 0.1599562168121338
power.graph_formated, reduced_model, 10, 140, NA, 9882, 9321, 0, 34.0, 34.0, NA, NA, 0, 0, 0, 0.15595555305480957
power.graph_formated, reduced_model, 10, 150, NA, 9882, 9321, 0, 35.0, 35.0, NA, NA, 0, 0, 0, 0.20394277572631836
power.graph_formated, reduced_model, 10, 160, NA, 9882, 9321, 0, 36.0, 36.0, NA, NA, 0, 0, 0, 0.17495250701904297
power.graph_formated, reduced_model, 10, 170, NA, 9882, 9321, 0, 37.0, 37.0, NA, NA, 0, 0, 0, 0.17694926261901855
power.graph_formated, reduced_model, 10, 180, NA, 9882, 9321, 0, 38.0, 38.0, NA, NA, 0, 0, 0, 0.16295289993286133
power.graph_formated, reduced_model, 10, 190, NA, 9882, 9321, 0, 39.0, 39.0, NA, NA, 0, 0, 0, 0.15995478630065918
power.graph_formated, reduced_model, 10, 200, NA, 9882, 9321, 0, 40.0, 40.0, NA, NA, 0, 0, 0, 0.15995526313781738
power.graph_formated, reduced_model, 10, 210, NA, 9882, 9321, 0, 41.0, 41.0, NA, NA, 0, 0, 0, 0.15795373916625977
power.graph_formated, reduced_model, 10, 220, NA, 9882, 9321, 0, 42.0, 42.0, NA, NA, 0, 0, 0, 0.16092133522033691
power.graph_formated, reduced_model, 10, 230, NA, 9882, 9321, 0, 43.0, 43.0, NA, NA, 0, 0, 0, 0.15795564651489258
power.graph_formated, reduced_model, 10, 240, NA, 9882, 9321, 0, 44.0, 44.0, NA, NA, 0, 0, 0, 0.19194674491882324
power.graph_formated, reduced_model, 10, 250, NA, 9882, 9321, 0, 45.0, 45.0, NA, NA, 0, 0, 0, 0.16195392608642578
power.graph_formated, reduced_model, 10, 260, NA, 9882, 9321, 0, 46.0, 46.0, NA, NA, 0, 0, 0, 0.15295791625976562
power.graph_formated, reduced_model, 10, 270, NA, 9882, 9321, 0, 47.0, 47.0, NA, NA, 0, 0, 0, 0.15695500373840332
power.graph_formated, reduced_model, 10, 280, NA, 9882, 9321, 0, 48.0, 48.0, NA, NA, 0, 0, 0, 0.16695213317871094
power.graph_formated, reduced_model, 10, 290, NA, 9882, 9321, 0, 49.0, 49.0, NA, NA, 0, 0, 0, 0.20194530487060547
power.graph_formated, reduced_model, 10, 300, NA, 9882, 9321, 0, 50.0, 50.0, NA, NA, 0, 0, 0, 0.15895462036132812
power.graph_formated, reduced_model, 10, 310, NA, 9882, 9321, 0, 51.0, 51.0, NA, NA, 0, 0, 0, 0.18494653701782227
power.graph_formated, reduced_model, 10, 320, NA, 9882, 9321, 0, 52.0, 52.0, NA, NA, 0, 0, 0, 0.1579287052154541
power.graph_formated, reduced_model, 10, 330, NA, 9882, 9321, 0, 52.0, 52.0, NA, NA, 0, 0, 0, 0.17895102500915527
power.graph_formated, reduced_model, 10, 340, NA, 9882, 9321, 0, 52.0, 52.0, NA, NA, 0, 0, 0, 0.15695691108703613
power.graph_formated, reduced_model, 10, 350, NA, 9882, 9321, 0, 52.0, 52.0, NA, NA, 0, 0, 0, 0.15395712852478027
power.graph_formated, reduced_model, 10, 360, NA, 9882, 9321, 0, 52.0, 52.0, NA, NA, 0, 0, 0, 0.15595388412475586
power.graph_formated, reduced_model, 10, 370, NA, 9882, 9321, 0, 52.0, 52.0, NA, NA, 0, 0, 0, 0.16095471382141113
power.graph_formated, reduced_model, 10, 380, NA, 9882, 9321, 0, 52.0, 52.0, NA, NA, 0, 0, 0, 0.179948091506958
power.graph_formated, reduced_model, 10, 390, NA, 9882, 9321, 0, 52.0, 52.0, NA, NA, 0, 0, 0, 0.15595483779907227
power.graph_formated, reduced_model, 10, 400, NA, 9882, 9321, 0, 52.0, 52.0, NA, NA, 0, 0, 0, 0.1795806884765625
power.graph_formated, reduced_model, 10, 410, NA, 9882, 9321, 0, 52.0, 52.0, NA, NA, 0, 0, 0, 0.15795493125915527
power.graph_formated, reduced_model, 10, 420, NA, 9882, 9321, 0, 52.0, 52.0, NA, NA, 0, 0, 0, 0.15794801712036133
power.graph_formated, reduced_model, 10, 430, NA, 9882, 9321, 0, 52.0, 52.0, NA, NA, 0, 0, 0, 0.15695619583129883
power.graph_formated, reduced_model, 10, 440, NA, 9882, 9321, 0, 52.0, 52.0, NA, NA, 0, 0, 0, 0.14895939826965332
power.graph_formated, reduced_model, 10, 450, NA, 9882, 9321, 0, 52.0, 52.0, NA, NA, 0, 0, 0, 0.16195392608642578
power.graph_formated, reduced_model, 10, 460, NA, 9882, 9321, 0, 52.0, 52.0, NA, NA, 0, 0, 0, 0.15195751190185547
power.graph_formated, reduced_model, 10, 470, NA, 9882, 9321, 0, 52.0, 52.0, NA, NA, 0, 0, 0, 0.17694997787475586
power.graph_formated, reduced_model, 10, 480, NA, 9882, 9321, 0, 52.0, 52.0, NA, NA, 0, 0, 0, 0.14995837211608887
power.graph_formated, reduced_model, 10, 490, NA, 9882, 9321, 0, 52.0, 52.0, NA, NA, 0, 0, 0, 0.15295696258544922
power.graph_formated, reduced_model, 10, 500, NA, 9882, 9321, 0, 52.0, 52.0, NA, NA, 0, 0, 0, 0.15095829963684082
power.graph_formated, reduced_model, 20, 0, NA, 9882, 9882, 0, -0.0, -0.0, NA, NA, 0, 0, 0, 0.13595008850097656
power.graph_formated, reduced_model, 20, 10, NA, 9882, 9882, 0, -0.0, -0.0, NA, NA, 0, 0, 0, 0.13496160507202148
power.graph_formated, reduced_model, 20, 20, NA, 9882, 9882, 0, -0.0, -0.0, NA, NA, 0, 0, 0, 0.13496088981628418
power.graph_formated, reduced_model, 20, 30, NA, 9882, 9882, 0, -0.0, -0.0, NA, NA, 0, 0, 0, 0.1529555320739746
power.graph_formated, reduced_model, 20, 40, NA, 9882, 9882, 0, -0.0, -0.0, NA, NA, 0, 0, 0, 0.13296270370483398
power.graph_formated, reduced_model, 20, 50, NA, 9882, 9882, 0, -0.0, -0.0, NA, NA, 0, 0, 0, 0.15295720100402832
power.graph_formated, reduced_model, 20, 60, NA, 9882, 9882, 0, -0.0, -0.0, NA, NA, 0, 0, 0, 0.13996195793151855
power.graph_formated, reduced_model, 20, 70, NA, 9882, 9882, 0, -0.0, -0.0, NA, NA, 0, 0, 0, 0.13195276260375977
power.graph_formated, reduced_model, 20, 80, NA, 9882, 9882, 0, -0.0, -0.0, NA, NA, 0, 0, 0, 0.13196229934692383
power.graph_formated, reduced_model, 20, 90, NA, 9882, 9882, 0, -0.0, -0.0, NA, NA, 0, 0, 0, 0.14995813369750977
power.graph_formated, reduced_model, 20, 100, NA, 9882, 9882, 0, -0.0, -0.0, NA, NA, 0, 0, 0, 0.13296270370483398
power.graph_formated, reduced_model, 20, 110, NA, 9882, 9882, 0, -0.0, -0.0, NA, NA, 0, 0, 0, 0.13759946823120117
power.graph_formated, reduced_model, 20, 120, NA, 9882, 9882, 0, -0.0, -0.0, NA, NA, 0, 0, 0, 0.15395569801330566
power.graph_formated, reduced_model, 20, 130, NA, 9882, 9882, 0, -0.0, -0.0, NA, NA, 0, 0, 0, 0.13396239280700684
power.graph_formated, reduced_model, 20, 140, NA, 9882, 9882, 0, -0.0, -0.0, NA, NA, 0, 0, 0, 0.13295435905456543
power.graph_formated, reduced_model, 20, 150, NA, 9882, 9882, 0, -0.0, -0.0, NA, NA, 0, 0, 0, 0.1349639892578125
power.graph_formated, reduced_model, 20, 160, NA, 9882, 9882, 0, -0.0, -0.0, NA, NA, 0, 0, 0, 0.13296222686767578
power.graph_formated, reduced_model, 20, 170, NA, 9882, 9882, 0, -0.0, -0.0, NA, NA, 0, 0, 0, 0.13396382331848145
power.graph_formated, reduced_model, 20, 180, NA, 9882, 9882, 0, -0.0, -0.0, NA, NA, 0, 0, 0, 0.13296294212341309
power.graph_formated, reduced_model, 20, 190, NA, 9882, 9882, 0, -0.0, -0.0, NA, NA, 0, 0, 0, 0.15295720100402832
power.graph_formated, reduced_model, 20, 200, NA, 9882, 9882, 0, -0.0, -0.0, NA, NA, 0, 0, 0, 0.13399648666381836
power.graph_formated, reduced_model, 20, 210, NA, 9882, 9882, 0, -0.0, -0.0, NA, NA, 0, 0, 0, 0.15794777870178223
power.graph_formated, reduced_model, 20, 220, NA, 9882, 9882, 0, -0.0, -0.0, NA, NA, 0, 0, 0, 0.13159966468811035
power.graph_formated, reduced_model, 20, 230, NA, 9882, 9882, 0, -0.0, -0.0, NA, NA, 0, 0, 0, 0.13396263122558594
power.graph_formated, reduced_model, 20, 240, NA, 9882, 9882, 0, -0.0, -0.0, NA, NA, 0, 0, 0, 0.13496184349060059
power.graph_formated, reduced_model, 20, 250, NA, 9882, 9882, 0, -0.0, -0.0, NA, NA, 0, 0, 0, 0.13796091079711914
power.graph_formated, reduced_model, 20, 260, NA, 9882, 9882, 0, -0.0, -0.0, NA, NA, 0, 0, 0, 0.15395689010620117
power.graph_formated, reduced_model, 20, 270, NA, 9882, 9882, 0, -0.0, -0.0, NA, NA, 0, 0, 0, 0.132965087890625
power.graph_formated, reduced_model, 20, 280, NA, 9882, 9882, 0, -0.0, -0.0, NA, NA, 0, 0, 0, 0.15297365188598633
power.graph_formated, reduced_model, 20, 290, NA, 9882, 9882, 0, -0.0, -0.0, NA, NA, 0, 0, 0, 0.13396286964416504
power.graph_formated, reduced_model, 20, 300, NA, 9882, 9882, 0, -0.0, -0.0, NA, NA, 0, 0, 0, 0.13396239280700684
power.graph_formated, reduced_model, 20, 310, NA, 9882, 9882, 0, -0.0, -0.0, NA, NA, 0, 0, 0, 0.1329662799835205
power.graph_formated, reduced_model, 20, 320, NA, 9882, 9882, 0, -0.0, -0.0, NA, NA, 0, 0, 0, 0.13196301460266113
power.graph_formated, reduced_model, 20, 330, NA, 9882, 9882, 0, -0.0, -0.0, NA, NA, 0, 0, 0, 0.13296294212341309
power.graph_formated, reduced_model, 20, 340, NA, 9882, 9882, 0, -0.0, -0.0, NA, NA, 0, 0, 0, 0.13259625434875488
power.graph_formated, reduced_model, 20, 350, NA, 9882, 9882, 0, -0.0, -0.0, NA, NA, 0, 0, 0, 0.15495657920837402
power.graph_formated, reduced_model, 20, 360, NA, 9882, 9882, 0, -0.0, -0.0, NA, NA, 0, 0, 0, 0.13596153259277344
power.graph_formated, reduced_model, 20, 370, NA, 9882, 9882, 0, -0.0, -0.0, NA, NA, 0, 0, 0, 0.13191437721252441
power.graph_formated, reduced_model, 20, 380, NA, 9882, 9882, 0, -0.0, -0.0, NA, NA, 0, 0, 0, 0.13196349143981934
power.graph_formated, reduced_model, 20, 390, NA, 9882, 9882, 0, -0.0, -0.0, NA, NA, 0, 0, 0, 0.13096308708190918
power.graph_formated, reduced_model, 20, 400, NA, 9882, 9882, 0, -0.0, -0.0, NA, NA, 0, 0, 0, 0.14795899391174316
