instances, , , ,Original Model, , , ,Reduced Model

	             #name, #nodes, #edges, #k-cores, #vars, LB, UB, time, #vars, LB, UB, time
erdos_renyi_nodes1505-5, 150,589,1,300,138.0,138.0,0.030991554260253906,44,133.0,133.0,0.14595842361450195
erdos_renyi_nodes1506-5, 150,589,0,300,110.0,110.0,0.06447553634643555,300,111.0,111.0,0.18552565574645996
erdos_renyi_nodes1507-5, 150,589,0,300,5.0,5.0,5.96353554725647,300,6.0,6.0,6.310804128646851
erdos_renyi_nodes3005-5, 300,1142,1,600,269.0,269.0,0.0792684555053711,88,261.0,261.0,0.5529146194458008
erdos_renyi_nodes3006-5, 300,1142,0,600,166.0,166.0,6.54872989654541,600,167.0,167.0,2.319840908050537
erdos_renyi_nodes3007-5, 300,1142,0,600,5.0,5.0,144.35813188552856,600,6.0,6.0,188.89592623710632
erdos_renyi_nodes4505-5, 450,1804,1,900,407.0,407.0,0.0899960994720459,104,403.0,403.0,1.2995574474334717
erdos_renyi_nodes4506-5, 450,1804,0,900,338.0,338.0,0.1765120029449463,900,339.0,339.0,1.3820393085479736
erdos_renyi_nodes4507-5, 450,1804,0,900,5.0,5.0,1238.805969953537,900,6.0,6.0,1419.3658101558685
erdos_renyi_nodes6005-5, 600,2412,1,1200,529.0,529.0,0.14995813369750977,166,523.0,523.0,4.205808877944946
erdos_renyi_nodes6006-5, 600,2412,0,1200,412.0,412.0,1.1756649017333984,1200,413.0,413.0,3.0652413368225098
erdos_renyi_nodes6007-5, 600,2412,0,1200,11.0,5.0,1800.2689335346222,1200,13.0,6.0,1802.0160911083221
generated_graph5-5, 20,38,0,40,6.0,6.0,0.008996963500976562,40,7.0,7.0,0.012996435165405273
generated_graph6-5, 20,38,0,40,5.0,5.0,0.008997678756713867,40,6.0,6.0,0.01299595832824707
generated_graph7-5, 20,38,0,40,5.0,5.0,0.001999378204345703,40,6.0,6.0,0.005998373031616211
generated_graph25-5, 4,4,0,8,4.0,4.0,0.0009999275207519531,8,5.0,5.0,0.001999378204345703
generated_graph26-5, 4,4,0,8,4.0,4.0,0.00099945068359375,8,5.0,5.0,0.0019996166229248047
generated_graph27-5, 4,4,0,8,4.0,4.0,0.0009999275207519531,8,5.0,5.0,0.00099945068359375
karate5-5, 34,78,0,68,14.0,14.0,0.005961179733276367,68,15.0,15.0,0.01299738883972168
karate6-5, 34,78,0,68,9.0,9.0,0.007996559143066406,68,10.0,10.0,0.01599574089050293
karate7-5, 34,78,0,68,5.0,5.0,0.007997751235961914,68,6.0,6.0,0.014996051788330078
test_graph5-5, 30,41,0,60,6.0,6.0,0.005998134613037109,60,7.0,7.0,0.00999760627746582
test_graph6-5, 30,41,0,60,5.0,5.0,0.00299835205078125,60,6.0,6.0,0.008997917175292969
test_graph7-5, 30,41,0,60,5.0,5.0,0.002998828887939453,60,6.0,6.0,0.014997005462646484
test_graph25-5, 300,409,0,600,7.0,7.0,0.03499197959899902,600,8.0,8.0,0.32190847396850586
test_graph26-5, 300,409,0,600,5.0,5.0,0.02599167823791504,600,6.0,6.0,0.2649245262145996
test_graph27-5, 300,409,0,600,5.0,5.0,0.012994527816772461,600,6.0,6.0,0.252636194229126
test_graph35-5, 11,16,0,22,5.0,5.0,0.001999378204345703,22,6.0,6.0,0.0029973983764648438
test_graph36-5, 11,16,0,22,5.0,5.0,0.0010006427764892578,22,6.0,6.0,0.003998994827270508
test_graph37-5, 11,16,0,22,5.0,5.0,0.0009996891021728516,22,6.0,6.0,0.0029990673065185547
test_graph45-5, 11,16,0,22,5.0,5.0,0.002000570297241211,22,6.0,6.0,0.0029990673065185547
test_graph46-5, 11,16,0,22,5.0,5.0,0.002217531204223633,22,6.0,6.0,0.0027811527252197266
test_graph47-5, 11,16,0,22,5.0,5.0,0.0009996891021728516,22,6.0,6.0,0.0039975643157958984
test_graph55-5, 10,17,0,20,6.0,6.0,0.0029969215393066406,20,7.0,7.0,0.0025229454040527344
test_graph56-5, 10,17,0,20,5.0,5.0,0.001997709274291992,20,6.0,6.0,0.003000974655151367
test_graph57-5, 10,17,0,20,5.0,5.0,0.0019996166229248047,20,6.0,6.0,0.0029993057250976562
